gene,gene_betweeness,gene_degree,replication_time,noncoding_mutation_rate,local_GC_content,HiC_compartment,local_gene_density,wgs_mean_depth,wgs_percent_20x,capture_on_target_rate,capture_mean_depth,capture_pct200,capture_mean_percentGC
KMT2E,5.48E-06,12,381,3.03E-06,0.40548,0.04044253,4,50.05405,95.21622,0.9334346,129.5836,15.6,39.97879
KNDC1,3.87E-08,2,452,4.38E-06,0.589135,-0.01069774,13,37.91892,69.67568,0.8697998,76.76393,7.616393,58.60124
KNG1,0.000307203,28,395,2.66E-06,0.42691,0.03736678,11,68.81081,98.43243,0.898512,128.177,15.39344,41.95232
KNOP1,1.63E-07,8,639,2.68E-06,0.46636,0.01753197,13,49.02703,98.24324,0.9081986,184.9115,30.1541,49.71818
KNSTRN,0.000153816,28,184,1.98E-06,0.54417,0.04219613,15,48.62162,93,0.8737298,105.9344,8.603279,46.19913
KNTC1,1.69E-05,13,215,2.26E-06,0.42484,0.036536,18,50.89189,96.62162,0.8605598,72.12459,6.655738,36.58499
KPNA1,0.000210382,73,404,2.66E-06,0.392765,0.03434013,16,55.08108,97.67568,0.8699123,144.1311,19.70164,38.38953
KPNA2,0.001736132,166,283,2.45E-06,0.45379,0.001464734,7,57.7027,99.27027,0.9181017,347.4,68.41639,40.97075
KPNA3,0.00022426,62,296,2.33E-06,0.424935,0.05063028,10,45.86486,92.78378,0.8814946,112.4492,13.34098,36.84047
KPNA4,0.000156325,63,408,3.51E-06,0.40048,0.02130566,7,49.48649,82.72973,0.8977034,136.6951,21.33443,34.76903
KPNA5,0.000110725,18,581,3.18E-06,0.37278,0.01428191,15,40.16216,87.24324,0.885957,105.423,9.163934,34.62413
KPNA6,0.000116146,47,218,1.76E-06,0.456585,0.02683001,21,50.7027,98.16216,0.8760602,139.2197,19.95082,47.66089
KPNB1,0.001884927,164,217,2.46E-06,0.4178,0.02400639,12,55.18919,93.97297,0.8699957,132.2328,14.8,42.90461
KPRP,1.93E-05,12,818,4.09E-06,0.41822,0.01837799,33,50.32432,94.02703,0.993642,177.777,26.57705,55.99841
KPTN,0.000419802,35,276,2.72E-06,0.53511,0.03810462,24,42.08108,83.97297,0.9046882,87.11148,14.00328,59.07194
KRAS,0.000268849,37,512,3.56E-06,0.37867,0.0163318,7,116.5405,95.45946,0.8833977,104.9016,6.898361,33.15977
KRBA1,9.14E-06,7,615,4.03E-06,0.46431,0.02928916,12,47.18919,90.75676,0.8751283,47.43934,4.580328,60.22915
KRCC1,0,2,543,5.03E-06,0.40939,0.005266127,6,59.2973,99.18919,0.956552,186.8557,36.15082,39.75356
KRI1,2.71E-06,18,226,2.16E-06,0.51872,0.02308936,34,44.37838,86.64865,0.9080403,107.2492,10.04262,58.57564
KRIT1,1.12E-05,13,454,2.61E-06,0.38997,0.02735661,6,48.51351,93.83784,0.8994916,110.9443,8.409836,33.74237
KRR1,3.94E-05,61,524,3.49E-06,0.369035,-0.0102871,7,45.32432,93.08108,0.9155523,118.5016,11.13115,35.09086
KRT1,0.000327798,68,464,2.02E-06,0.4757,0.02883117,28,55.62162,95.64865,0.9008801,140.3934,17.07213,47.8381
KRT10,0.000182758,57,269,2.59E-06,0.40078,-0.00956022,30,44.81081,76.32432,0.05295013,50.22295,0.003278689,41.28122
KRT12,2.81E-08,2,358,2.70E-06,0.39488,0.00473177,29,52.86486,97.45946,0.9343522,136.5475,19.17049,49.09688
KRT13,9.82E-05,57,325,2.82E-06,0.47458,-0.02205999,53,60.13514,97,0.94621,203.6689,39.58033,56.87956
KRT14,7.42E-05,42,323,2.76E-06,0.51724,0.01093578,56,66.16216,93.08108,0.9267352,152.9475,26.64918,56.15601
KRT15,0.000314591,118,325,2.82E-06,0.47458,-0.02205999,53,59.54054,95.64865,0.9340364,203.377,37.18689,57.74386
KRT16,5.07E-05,35,323,2.76E-06,0.51724,0.01093578,56,65.40541,91.37838,0.9461301,124.0754,18.68852,58.99361
KRT17,7.03E-05,35,323,2.76E-06,0.51724,0.01093578,56,64.37838,88.56757,0.9100603,132.5311,17.09508,60.84292
KRT18,0.000242457,87,181,1.99E-06,0.50393,0.04272627,30,51.64865,92.86486,0.8866552,124.4951,11.14754,52.99036
KRT19,9.23E-05,51,325,2.82E-06,0.47458,-0.02205999,53,57.59459,85.43243,0.9427331,123.5934,16.12787,58.55355
KRT2,6.48E-05,48,464,2.02E-06,0.4757,0.02883117,28,53.45946,96.97297,0.9144159,166.2,27.8459,53.00589
KRT20,2.71E-05,29,358,2.70E-06,0.39488,0.00473177,29,56.54054,97.32432,0.9081291,138.8459,18.90492,42.98279
KRT222,0,1,269,2.48E-06,0.40827,0.01313695,25,49.32432,92.32432,0.8821848,197.2066,38.40984,40.9951
KRT23,0,1,358,2.70E-06,0.39488,0.00473177,29,63.48649,96.89189,0.9045862,170.7967,27.37049,48.67636
KRT24,4.40E-07,11,269,2.48E-06,0.40827,0.01313695,25,53.72973,94.89189,0.9362346,203.177,40.33115,48.55149
KRT26,0,1,269,2.59E-06,0.40078,-0.00956022,30,60.81081,96.24324,0.9530311,150.0656,21.96721,45.43931
KRT28,0,1,269,2.59E-06,0.40078,-0.00956022,30,60.27027,96.81081,0.9229655,153.6131,24.68197,48.54715
KRT3,6.40E-06,14,422,2.01E-06,0.47993,0.03752894,30,54.35135,95.7027,0.8253069,113.6033,16.46557,53.81965
KRT31,0.002310788,198,424,2.85E-06,0.44664,-0.005584705,49,66.72973,96.7027,0.9399763,121.2656,12.39672,57.37335
KRT32,1.38E-07,3,325,2.82E-06,0.47458,-0.02205999,53,61.83784,96,0.9407324,97.51148,7.111475,58.9815
KRT33A,3.93E-07,3,424,2.85E-06,0.44664,-0.005584705,49,72.13514,96.32432,0.9423421,128.7016,13.5377,57.72209
KRT33B,3.22E-05,17,424,2.85E-06,0.44664,-0.005584705,49,63.59459,96.35135,0.9215892,130.7607,14.64918,56.80938
KRT34,2.08E-06,6,424,2.85E-06,0.44664,-0.005584705,49,67.43243,97,0.9361522,129.3016,13.46557,55.95969
KRT35,6.54E-07,5,325,2.82E-06,0.47458,-0.02205999,53,61.86486,97.56757,0.9157822,121.223,12.11148,56.16998
KRT36,1.03E-05,9,325,2.82E-06,0.47458,-0.02205999,53,61.24324,95.91892,0.9255083,117.1246,12.58033,58.94124
KRT37,0,1,424,2.85E-06,0.44664,-0.005584705,49,70.62162,97.81081,0.9324046,130.3475,15.2,56.9775
KRT38,0.000168036,46,424,2.85E-06,0.44664,-0.005584705,49,66.62162,97.59459,0.9406045,110.6,10.69836,57.93717
KRT4,8.70E-06,18,288,2.00E-06,0.4918,0.02717522,31,53.2973,96.45946,0.9069001,134.4918,17.69836,55.83342
KRT40,0.003352491,313,404,2.79E-06,0.41052,0.01041216,34,60.97297,97.78378,0.9133493,199.8295,43.56393,49.64774
KRT5,0.000141606,56,464,2.03E-06,0.45515,0.03644207,24,51.91892,93.59459,0.9151446,159.859,25.91475,53.59068
KRT6A,0.000119854,42,389,2.04E-06,0.50009,0.02889186,21,53.27027,94.48649,0.9118928,161.3049,23.14426,56.06192
KRT6B,4.58E-05,29,389,2.04E-06,0.50009,0.02889186,21,56.16216,94.21622,0.9106737,178.9803,32.15738,56.05245
KRT6C,1.63E-05,20,389,2.04E-06,0.50009,0.02889186,21,50.24324,90.27027,0.9138675,162.6689,24.28525,55.81526
KRT7,3.30E-06,9,178,2.09E-06,0.52808,0.05301235,16,47.16216,87.75676,0.8541743,79.42623,2.855738,59.79591
KRT71,4.04E-06,10,464,2.03E-06,0.45515,0.03644207,24,50.13514,93.62162,0.8864641,172.4656,28.6623,57.99046
KRT72,8.82E-07,4,464,2.03E-06,0.45515,0.03644207,24,52.86486,90.75676,0.8753096,118.0787,14.82951,54.73961
KRT73,4.44E-07,8,464,2.02E-06,0.4757,0.02883117,28,51.78378,95.05405,0.9011474,143.7475,19.15082,56.49269
KRT74,3.22E-08,2,464,2.03E-06,0.45515,0.03644207,24,51.97297,95.67568,0.8747124,121.8754,13.3082,57.37566
KRT75,1.97E-06,15,389,2.04E-06,0.50009,0.02889186,21,51.72973,93.72973,0.9096846,139.5541,19.1541,55.94472
KRT76,3.84E-07,9,422,2.01E-06,0.47993,0.03752894,30,54.10811,96.35135,0.8982149,156.0262,23.58689,53.99784
KRT77,1.59E-05,16,464,2.02E-06,0.4757,0.02883117,28,50.21622,94.94595,0.8939666,137.2689,14.23279,56.01773
KRT78,6.50E-06,11,288,2.00E-06,0.4918,0.02717522,31,50.54054,94.62162,0.8945472,92.59016,9.111475,55.97977
KRT79,1.18E-05,18,288,2.00E-06,0.4918,0.02717522,31,50.32432,93.54054,0.9319831,104.6787,9.62623,59.68251
KRT8,0.000114898,52,288,2.00E-06,0.4918,0.02717522,31,49.62162,92.64865,0.8888391,100.4328,7.32459,57.84327
KRT80,3.30E-06,7,198,2.11E-06,0.51281,0.04580466,15,47.51351,89.43243,0.8739849,108.7213,11.82295,58.59645
KRT81,1.47E-05,13,178,2.09E-06,0.52808,0.05301235,16,46.97297,87.18919,0.8713764,131.7508,22.84918,59.09373
KRT82,4.01E-06,10,213,2.05E-06,0.495805,0.03545838,17,52.81081,95.86486,0.8810561,125.5082,13.28197,57.26493
KRT83,7.89E-06,10,213,2.06E-06,0.49152,0.0420249,17,50.59459,91.13514,0.9032077,163.6262,28.22623,56.90273
KRT84,4.82E-07,4,213,2.06E-06,0.49152,0.0420249,17,54.37838,94.10811,0.9216023,164.6656,30.87213,53.06245
KRT85,1.53E-05,18,213,2.06E-06,0.49152,0.0420249,17,50.16216,91.35135,0.8869022,126.9148,16.69836,59.66168
KRT86,2.63E-06,6,175,2.07E-06,0.5098,0.04751863,16,47.40541,85.59459,0.8856249,165.977,28.67541,59.65099
KRT9,8.61E-05,45,323,2.76E-06,0.51724,0.01093578,56,71.10811,93.67568,0.9196895,189.5377,33.6,50.62978
KRTAP10-1,0.000135245,75,461,2.84E-06,0.54429,0.0297915,22,40.10811,80.83784,0.951991,159.1016,27.46557,64.08967
KRTAP10-11,2.96E-06,15,461,2.86E-06,0.49185,0.0253729,30,41.62162,87.45946,0.8650774,174.2,32.87541,63.12673
KRTAP10-3,0.003103342,290,461,2.84E-06,0.54429,0.0297915,22,37.45946,74.40541,0.8268103,106.118,11.2459,66.40136
KRTAP10-4,1.42E-06,7,461,2.84E-06,0.54429,0.0297915,22,43.83784,84.51351,0.9958874,193.1016,38.29508,63.91306
KRTAP10-5,0.000314159,110,461,2.85E-06,0.51807,0.0275822,30,43.94595,85.43243,0.9857728,183.5738,36.05574,63.01163
KRTAP10-7,0.002383582,217,461,2.86E-06,0.49185,0.0253729,30,41.02703,79.86486,0.9665478,173.3377,30.80984,63.70168
KRTAP10-8,0.000622956,165,461,2.86E-06,0.49185,0.0253729,30,42.37838,85.97297,0.9719417,183.5508,34.68197,62.98671
KRTAP10-9,0.000700603,165,461,2.86E-06,0.49185,0.0253729,30,39.72973,78.35135,0.8900776,247.6557,44.41311,63.60811
KRTAP11-1,0,3,1030,4.25E-06,0.3766,-0.05996071,34,46.02703,93.24324,0.9767788,106.4426,5.360656,54.865
KRTAP12-1,4.48E-06,12,391,2.90E-06,0.48688,0.03461504,30,40.21622,85.89189,0.9614128,96.2918,5.518033,63.62264
KRTAP12-2,3.53E-05,26,461,2.86E-06,0.49185,0.0253729,30,40.81081,83.91892,0.9429478,72.56066,2.167213,61.77042
KRTAP12-4,4.47E-06,9,461,2.86E-06,0.49185,0.0253729,30,40.32432,81.56757,0.9710756,52.85574,0.8786885,63.75523
KRTAP13-1,2.66E-06,9,1035,4.70E-06,0.36654,-0.06885553,11,46.16216,95.62162,0.9931145,118.9902,13.12459,54.84051
KRTAP13-3,0,1,1035,4.70E-06,0.36654,-0.06885553,11,48.7027,98.83784,1,89.98033,4.360656,51.28861
KRTAP19-5,5.22E-06,11,1035,4.72E-06,0.36896,-0.06834511,18,43.16216,94.75676,1,173.0459,26.62951,54.69826
KRTAP19-7,4.22E-07,5,1048,4.68E-06,0.35357,-0.07863002,26,45.83784,96.48649,1,170.7672,30.52459,47.68909
KRTAP2-4,0.000120818,10,459,2.84E-06,0.39548,-0.008708798,39,45.27027,67.43243,0.9443606,6.190164,0,61.98727
KRTAP23-1,0,2,1035,4.70E-06,0.36654,-0.06885553,11,47.7027,98.45946,1,92.24918,2.547541,56.38389
KRTAP26-1,2.51E-05,30,1011,4.60E-06,0.37004,-0.06855598,7,49.02703,98.43243,0.9839807,210.4033,46.65246,53.57694
KRTAP3-1,0,1,404,2.79E-06,0.41052,0.01041216,34,58.89189,96.05405,0.9714714,88.63934,6.967213,57.23757
KRTAP3-2,0.000115229,31,404,2.79E-06,0.41052,0.01041216,34,60.43243,97.56757,0.9543579,123.4393,9.363934,58.96546
KRTAP3-3,1.12E-07,4,404,2.79E-06,0.41052,0.01041216,34,61.91892,98.27027,0.9671278,154.5082,18.98361,56.93265
KRTAP4-12,0.000302177,110,459,2.84E-06,0.39548,-0.008708798,39,54.37838,88.18919,0.8532955,131.5082,13.29836,64.92864
KRTAP4-2,0.000106623,72,468,2.87E-06,0.3992,-0.006812982,45,65.10811,95.64865,0.9666685,162.1508,18.59016,60.71908
KRTAP5-9,0.000321463,104,626,4.44E-06,0.49683,0.04957565,8,67.05405,86.56757,0.944589,246.9803,64.33115,61.55883
KRTAP8-1,9.68E-07,5,1055,4.43E-06,0.35969,-0.06994869,32,42.64865,94.62162,0.9259867,98.75738,2.845902,55.99025
KRTAP9-2,9.01E-05,57,468,2.87E-06,0.3992,-0.006812982,45,68.43243,94.21622,0.9637791,186.2295,31.71475,58.95583
KRTAP9-3,3.44E-08,2,468,2.87E-06,0.3992,-0.006812982,45,63.35135,92.91892,0.9592792,158.6623,20.67869,55.78049
KRTAP9-4,1.05E-05,29,468,2.87E-06,0.40197,-0.01381577,46,65.2973,96.2973,0.932737,195.623,39.88197,58.82548
KRTCAP2,1.36E-05,3,194,2.35E-06,0.5086,0.03183235,32,56.56757,96.16216,0.9260852,75.58361,3.337705,52.23366
KSR1,4.48E-06,14,444,4.62E-06,0.4867867,-0.008655914,2,49.91892,92.91892,0.7561608,73.00984,8.17377,54.44261
KSR2,2.26E-07,4,685,3.51E-06,0.4525186,-0.00607619,7,49.45946,93.35135,0.7112031,85.18361,9.337705,55.11262
KTN1,0.000135408,33,308,2.27E-06,0.382955,0.02267919,11,48.02703,95.37838,0.8706624,114.9869,10.0623,32.53883
KXD1,8.10E-05,42,259,2.18E-06,0.55311,0.04802426,31,47.18919,92.91892,0.8844675,209.2852,40.55082,58.94191
KYNU,6.03E-05,44,369,4.79E-06,0.37351,0.02041037,2,47.51351,95.81081,0.8026068,115.177,10.29508,36.44202
L1CAM,4.80E-05,20,,2.69E-06,0.54682,0.02666052,25,26.02703,55.97297,0.936653,110.4131,13.7082,59.57107
L1TD1,4.68E-08,3,422,2.04E-06,0.43353,-0.001066232,4,54.91892,99.35135,0.8971196,103.918,7.714754,39.54885
L2HGDH,9.89E-07,7,337,1.91E-06,0.40502,0.02804867,17,45.40541,91.91892,0.8903804,95.3377,7.642623,39.80375
L3HYPDH,6.44E-06,15,606,3.11E-06,0.40328,0.01171568,7,44.35135,84.13514,0.9481072,89.93115,6.908197,43.28269
L3MBTL1,1.32E-05,21,399,3.83E-06,0.45903,-0.00209773,4,52.32432,94.16216,0.8365955,89.94754,8.629508,56.39536
L3MBTL2,2.03E-05,28,179,2.27E-06,0.49267,0.05269479,15,49.08108,94.05405,0.8767023,98.91148,8.629508,54.68154
L3MBTL3,6.74E-05,31,844,3.74E-06,0.383535,0.0227174,5,47.54054,93.48649,0.8645836,121.4885,14.15082,39.18632
L3MBTL4,8.51E-07,2,877,4.85E-06,0.400115,0.007499153,4,49.08108,94.83784,0.8196191,150.3738,24.2459,41.94757
LACC1,0.00015243,28,346,2.59E-06,0.38161,0.04524854,5,46.24324,95.94595,0.9270135,120.4787,11.13443,36.9549
LACE1,0,1,491,1.82E-06,0.4000067,0.03684584,7,50.75676,96.86486,0.8011044,95.54098,4.852459,38.87244
LACRT,7.73E-05,19,494,3.77E-06,0.47456,0.03078335,24,54.59459,99.16216,0.8529641,203.8066,42.38033,50.71223
LACTB,1.90E-06,4,230,2.07E-06,0.43255,0.03621545,5,47.91892,90.62162,0.9223342,87.56721,3.878689,38.50722
LACTB2,8.82E-06,20,562,3.69E-06,0.3951,0.03060577,6,46.91892,89.08108,0.9023452,130.577,21.28525,36.55512
LAD1,2.44E-07,3,209,2.43E-06,0.51615,0.02577538,13,46.27027,92.32432,0.8980829,156.4328,28.84262,56.92944
LAGE3,0.000141742,44,,2.83E-06,0.55713,0.04195871,41,22.18919,51.48649,0.9147978,53.70164,2.009836,60.52434
LAIR1,4.20E-06,5,507,5.59E-06,0.49331,-0.009192556,31,46.37838,95.64865,0.8403295,148.259,23.23934,55.86195
LAIR2,6.02E-07,2,601,5.32E-06,0.49675,-0.004121918,33,43.51351,92.83784,0.8559885,155.9344,22.19016,54.84384
LALBA,1.53E-06,5,421,2.50E-06,0.40668,0.02538299,19,56.24324,98.75676,0.8945998,101,7.845902,45.06399
LAMA1,3.70E-05,12,228,4.57E-06,0.4235533,-0.03672387,3,52.54054,97.64865,0.8921121,112.7344,13.13115,45.95849
LAMA2,0,1,771,3.52E-06,0.3609014,-0.006199894,2,49.59459,96.02703,0.7649294,116.0492,12.14098,41.96965
LAMA3,3.44E-06,8,216,2.15E-06,0.4309625,0.05996946,8,55.51351,96.75676,0.868383,126.1279,15.41967,45.5508
LAMA4,5.13E-05,19,282,2.96E-06,0.389395,-0.007223586,7,51.75676,97.59459,0.8804715,119.5377,11.82295,42.21385
LAMA5,3.23E-05,16,252,3.37E-06,0.57049,0.02132874,13,41.7027,70.21622,0.938824,48.91803,1.590164,64.99297
LAMB1,0.000278274,30,406,2.83E-06,0.41283,0.0114715,12,54.72973,97.67568,0.9094689,139.6492,19.62951,45.35169
LAMB2,2.70E-05,17,203,1.83E-06,0.49478,0.03588014,35,44.05405,88.7027,0.9691355,117.5705,12.59344,57.99774
LAMB3,7.76E-08,2,300,3.51E-06,0.454095,0.004436226,5,50.18919,96.37838,0.903117,113.5836,11.84918,57.56321
LAMB4,2.84E-08,2,326,2.96E-06,0.41244,0.004052338,13,53,96.54054,0.8952077,129.2984,16.58033,43.4469
LAMC1,0.000214467,28,374,3.05E-06,0.3985833,0.01733639,10,50.02703,94.54054,0.9002544,123.3672,14.03279,45.21293
LAMC2,1.08E-06,5,413,2.94E-06,0.42304,0.01872455,11,53.10811,98.2973,0.8936803,157.5508,23.2918,48.98217
LAMC3,0.000124883,20,293,2.53E-06,0.54764,0.03648351,9,44.24324,87.48649,0.8869667,82.71148,6.845902,60.98603
LAMP1,7.01E-05,21,237,6.76E-06,0.45735,0.05349028,12,45.97297,87.18919,0.89841,132.3213,13.82951,52.03666
LAMP2,9.63E-05,41,,2.95E-06,0.402965,0.02560296,19,30.83784,78.02703,0.8948672,122.3869,14.96066,39.5115
LAMP3,0,1,596,2.97E-06,0.41928,0.02437183,5,83.54054,96.78378,0.9208806,305.0131,50.10492,47.1891
LAMTOR2,1.16E-05,20,213,2.36E-06,0.49683,0.03894096,33,50.83784,95.72973,0.8666619,152.4361,24.89836,58.12064
LAMTOR3,0.000232534,76,633,2.87E-06,0.38598,0.02754711,15,39.18919,89.08108,0.8313838,81.78033,5.498361,39.69508
LAMTOR4,2.22E-06,8,205,2.99E-06,0.50428,0.05151134,37,45.40541,90.83784,0.8780841,183.059,36.94098,60.08792
LAMTOR5,0.000169416,41,479,2.20E-06,0.41874,0.03142071,25,45.05405,89.21622,0.8992024,94.49508,5.908197,48.20841
LANCL1,0.000133089,16,453,4.33E-06,0.37849,0.003072574,8,47.54054,96.35135,0.8961023,132.3082,17.3541,43.58727
LANCL2,4.87E-05,13,455,3.87E-06,0.44036,0.006596197,4,143.5946,90.7027,0.8854701,118.3377,11.04262,45.43281
LAP3,2.63E-05,25,912,3.65E-06,0.44436,0.03483049,4,46.72973,95.72973,0.8614719,119.1016,12.48852,45.19145
LAPTM4A,2.20E-06,7,166,1.95E-06,0.39688,0.02582115,5,52.27027,93.43243,0.8768835,102.3246,10.12131,38.9405
LAPTM4B,9.14E-06,11,175,3.23E-06,0.432005,0.03898177,5,44.91892,79.21622,0.7981817,125.1016,20.79016,42.02501
LAPTM5,0.000176532,23,411,2.50E-06,0.53006,0.03466758,2,49.91892,96.02703,0.8222654,71.95738,8.698361,55.42977
LARGE,7.31E-08,2,968,3.35E-06,0.43887,-0.0693625,3,50.13514,95.54054,0.7877449,115.0098,11.39672,54.29807
LARP1,0.000160413,73,179,2.55E-06,0.46853,0.02669823,7,45.51351,88.10811,0.897841,115.8098,14.02951,53.53776
LARP1B,4.77E-05,15,314,2.63E-06,0.3975867,0.01289265,7,42.2973,92.35135,0.8045542,110.6426,11.08852,37.28707
LARP4,2.00E-05,14,125,2.14E-06,0.425265,0.04087145,23,46.48649,92.27027,0.8838478,166.1016,23.16721,42.28533
LARP4B,1.26E-05,14,515,3.78E-06,0.455175,0.008747728,4,49.94595,95.7027,0.8955238,114.9902,11.2918,44.93031
LARP6,1.13E-06,2,339,2.38E-06,0.44139,0.01016957,5,46.78378,89.40541,0.9354676,129.2787,17.19344,52.63756
LARP7,7.57E-05,52,692,3.35E-06,0.38001,0.03929348,7,35.59459,83.13514,0.9486903,85.72131,4.760656,35.82663
LARS,8.22E-05,60,366,2.22E-06,0.408225,0.01125091,6,42.72973,90.48649,0.8873279,125.3803,15.19344,38.27558
LARS2,0.000210161,7,363,1.69E-06,0.424545,0.03787314,16,47.62162,96.45946,0.8568846,122.4984,13.1377,47.2113
LAS1L,1.56E-05,25,,4.18E-06,0.42247,0.009747233,3,29.91892,74.75676,0.8922959,61.65246,5.206557,51.23826
LASP1,0.000460513,54,159,2.88E-06,0.49662,0.0406795,19,45.89189,85.48649,0.8063432,104.5213,10.92131,60.97566
LAT,5.04E-05,32,257,5.46E-06,0.51685,0.0510227,21,42.08108,86.08108,0.9337243,134.8098,19.6459,61.38564
LAT2,8.82E-07,4,202,2.80E-06,0.49016,0.05141922,22,43.83784,87.24324,0.8474103,126.0721,17.91475,59.00038
LATS1,0.000465867,95,210,2.33E-06,0.418335,0.04004988,10,51.35135,98.45946,0.962634,169.859,28.00328,40.38414
LATS2,0.001063737,150,192,2.47E-06,0.448115,0.0408352,10,41.37838,79.32432,0.924889,103.0262,11.89508,53.97451
LAX1,1.58E-06,6,280,2.58E-06,0.46095,0.03915971,20,57.02703,99.27027,0.8859186,143.7803,17.14098,48.45812
LBH,1.31E-07,2,581,2.53E-06,0.43993,0.01822662,3,43.02703,78.05405,0.8289041,86.8459,5.862295,56.26191
LBP,0.000158408,17,350,2.66E-06,0.473615,0.04725111,11,55.91892,98.24324,0.8634108,147.9016,22.41967,50.95279
LBR,2.55E-05,29,319,2.87E-06,0.399075,-0.000191235,4,50.40541,97.43243,0.8972843,147.8951,18.76066,39.99918
LBX1,0,1,418,1.81E-06,0.4948,0.04301197,20,31.83784,58.83784,0.948448,74.24918,6.521311,63.96953
LCA5,4.58E-07,4,564,2.51E-06,0.374765,0.000146851,4,49.51351,94.67568,0.9383956,178.8033,32.21967,38.31262
LCA5L,2.81E-06,5,346,2.68E-06,0.429315,0.024568,7,46.27027,95.05405,0.9233547,125.5016,10.99344,36.40257
LCAT,1.46E-06,5,158,1.67E-06,0.52494,0.04960163,45,45.05405,85.97297,0.9781334,148.4525,17.76066,61.05316
LCE1B,4.06E-06,22,818,4.09E-06,0.41822,0.01837799,33,45.10811,89.05405,0.9600382,149.823,18.00328,61.74643
LCE2A,2.44E-06,14,818,4.05E-06,0.41205,0.0241362,31,43.08108,87.08108,0.943997,164.2459,20.82951,61.38134
LCE2D,1.65E-06,16,818,4.05E-06,0.41205,0.0241362,31,46.16216,91.43243,0.9302583,227.823,49.04262,60.82903
LCE3A,0,1,752,3.95E-06,0.42534,0.01746765,27,51.56757,96.43243,1,124.0689,10.94426,57.03216
LCE3C,6.97E-06,16,752,3.95E-06,0.42534,0.01746765,27,15.62162,34.89189,0.9887473,92.3082,14.24918,54.06544
LCE3D,0,2,752,3.95E-06,0.42534,0.01746765,27,50.18919,96.16216,0.942204,181.1344,28.05574,59.99817
LCE3E,2.63E-06,19,752,3.95E-06,0.42534,0.01746765,27,46.02703,91.35135,0.938352,158.941,23.23279,60.08543
LCE4A,8.46E-06,23,818,4.05E-06,0.41205,0.0241362,31,46.48649,95.35135,0.994223,169.2262,28.02295,55.67315
LCK,0.000585384,86,210,1.70E-06,0.51037,0.04308828,23,44.24324,86.64865,0.9055054,98.36393,9.691803,57.0117
LCLAT1,5.02E-05,11,648,2.63E-06,0.40195,0.02120469,4,53.24324,98.37838,0.8571738,187.2689,35.02951,40.06196
LCMT1,3.39E-06,10,418,3.55E-06,0.45648,0.02270296,7,50.51351,96.54054,0.805791,65.48197,3.540984,48.31605
LCMT2,2.58E-06,7,415,2.14E-06,0.44318,0.04997467,19,46.7027,88.48649,0.9889558,123.8393,12.50164,53.63432
LCN1,0.000115188,7,539,3.52E-06,0.53143,0.03661005,10,44.40541,87.48649,0.8166172,46.77377,1.242623,59.40088
LCN15,2.26E-06,6,190,2.99E-06,0.60654,0.03875934,25,37.21622,73.67568,0.925628,81.98361,7.947541,63.92269
LCN2,8.20E-06,8,201,2.00E-06,0.54061,0.04419654,28,51.78378,94.89189,0.9100108,136.7967,17.01967,57.20151
LCOR,4.01E-06,13,512,1.91E-06,0.4123367,0.04286799,10,47,95.62162,0.8413581,113.6492,10.6623,45.87204
LCORL,2.14E-07,2,1064,3.81E-06,0.3720767,0.02630176,8,33.91892,75.62162,0.5697476,88.26885,11.26885,34.7472
LCP1,2.23E-05,12,682,2.85E-06,0.40117,0.04692776,10,51.89189,98.05405,0.8861005,147.0164,19.58033,42.30196
LCP2,0.00014906,30,629,3.21E-06,0.441765,0.03371048,7,48.86486,95.2973,0.8636037,87.43607,11.71803,46.20953
LCT,2.24E-08,2,403,2.92E-06,0.41137,0.02771263,9,53.72973,98.10811,0.923922,144.0951,18.82295,50.15101
LDB1,0.000195416,32,187,1.68E-06,0.45552,0.03822902,13,47.56757,93.91892,0.9236748,109.0361,10.24262,55.95813
LDB2,2.85E-06,10,983,4.21E-06,0.40313,0.001943299,6,45.21622,97.67568,0.8029844,136.2656,16.16721,46.43169
LDB3,4.34E-06,6,192,2.57E-06,0.49289,0.02725873,4,43.59459,86.05405,0.8703386,127.1344,16.54098,59.90571
LDHA,0.000474083,133,176,2.65E-06,0.43086,0.04186996,16,47.97297,96.18919,0.9141236,123.5344,10.81639,39.55069
LDHAL6A,2.76E-05,27,176,2.68E-06,0.418325,0.03114759,16,53.7027,99,0.9049216,149.6721,21.50164,38.59928
LDHB,0.000295165,126,826,4.37E-06,0.38272,-0.01318888,13,51.91892,95.94595,0.9142158,130.3869,13.65574,38.09368
LDHC,7.06E-06,18,176,2.65E-06,0.43086,0.04186996,16,48.40541,96.7027,0.9015127,128.4557,13.59344,37.24128
LDHD,1.53E-05,4,162,2.56E-06,0.46846,0.02229319,10,46.81081,82.83784,0.9427688,91.0623,8.360656,62.83242
LDLR,8.90E-05,22,233,2.21E-06,0.51279,0.03341395,32,45.2973,90.94595,0.9013769,130.3082,15.71803,57.01914
LDLRAD1,0.000102546,16,201,2.02E-06,0.43588,0.03058434,16,46.59459,91.59459,0.8863556,83.17705,8.64918,57.35759
LDLRAD3,9.18E-07,2,434,2.59E-06,0.435495,-0.01037802,6,51.13514,97.35135,0.7560112,143.2197,19.06557,56.54004
LDLRAD4,0.000129812,46,688,3.57E-06,0.46061,0.02817674,7,47.21622,87.78378,0.7416383,132.8787,16.43607,56.25524
